"event.id","channel","start","end","bottom.freq","top.freq","species.code","common.name","annotation","recording.id","deploy.id"
1946,1,453.664,454.306,2.4973,12.2919,"eurwoo","Eurasian Woodcock","whistle",33632,"43286_6_2020_06_22_FVA031"
1947,1,90.856,91.367,2.7468,10.6781,"eurwoo","Eurasian Woodcock","whistle",33634,"43286_6_2020_06_22_FVA031"
1949,1,151.935,155.155,4.2207,8.4999,"eurwoo","Eurasian Woodcock","whistle, whistle",16438,"45304_1_2020_05_26_FVA070"
1950,1,182.766,189.126,3.4293,11.7534,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",16438,"45304_1_2020_05_26_FVA070"
1951,1,402.682,409.271,4.1034,11.3723,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",16438,"45304_1_2020_05_26_FVA070"
1952,1,21.093,21.2,4.3965,6.712,"eurwoo","Eurasian Woodcock","whistle",16439,"45304_1_2020_05_26_FVA070"
1953,1,28.126,28.216,5.3051,6.4189,"eurwoo","Eurasian Woodcock","whistle",16439,"45304_1_2020_05_26_FVA070"
1954,1,478.503,488.385,3.8396,12.4861,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",16439,"45304_1_2020_05_26_FVA070"
1955,1,75.884,88.921,3.781,12.9258,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",16441,"45304_1_2020_05_26_FVA070"
1956,1,380.644,391.523,1.981,11.6549,"eurwoo","Eurasian Woodcock","woodcock",20621,"45520_1_2021_06_11_FVA070"
1957,1,465.727,493.22,2.2781,15.914,"eurwoo","Eurasian Woodcock","woodcock, woodcock",20621,"45520_1_2021_06_11_FVA070"
1958,1,591.977,600,0.2971,16.6734,"eurwoo","Eurasian Woodcock","woodcock",20621,"45520_1_2021_06_11_FVA070"
1959,1,259.278,266.175,2.014,13.966,"eurwoo","Eurasian Woodcock","woodcock",20622,"45520_1_2021_06_11_FVA070"
1960,1,30.795,39.266,0.7264,15.848,"eurwoo","Eurasian Woodcock","woodcock",20624,"45520_1_2021_06_11_FVA070"
1962,1,247.99,252.198,4.3672,10.2879,"eurwoo","Eurasian Woodcock","whistle, whistle",30925,"44397_4_2020_06_19_FVA031"
1963,1,282.425,283.195,0.5862,13.4785,"eurwoo","Eurasian Woodcock","croak, whistle",30925,"44397_4_2020_06_19_FVA031"
1964,1,271.448,280.62,4.5724,9.6723,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",30926,"44397_4_2020_06_19_FVA031"
1965,1,369.023,377.27,2.6379,10.0534,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",30926,"44397_4_2020_06_19_FVA031"
1966,1,399.595,401.695,3.6051,15.4464,"eurwoo","Eurasian Woodcock","whistle, whistle",30926,"44397_4_2020_06_19_FVA031"
1967,1,451.062,454.097,4.5138,12.3396,"eurwoo","Eurasian Woodcock","whistle, whistle",30926,"44397_4_2020_06_19_FVA031"
1968,1,523.544,533.825,3.2827,8.5879,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",30927,"44397_4_2020_06_19_FVA031"
1969,1,238.802,244.887,3.0776,12.4275,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",30928,"44397_4_2020_06_19_FVA031"
1970,1,334.777,334.905,3.1948,13.893,"eurwoo","Eurasian Woodcock","whistle",30928,"44397_4_2020_06_19_FVA031"
1971,1,246.557,260.226,1.5518,20.4092,"eurwoo","Eurasian Woodcock","woodcock",20629,"45967_1_2021_05_28_FVA065"
1972,1,514.115,526.217,2.1131,14.6264,"eurwoo","Eurasian Woodcock","woodcock",20630,"45967_1_2021_05_28_FVA065"
1973,1,163.087,191.445,2.5382,19.7729,"eurwoo","Eurasian Woodcock","woodcock",20631,"45967_1_2021_05_28_FVA065"
1974,1,5.342,17.61,1.2216,16.0131,"eurwoo","Eurasian Woodcock","woodcock",20632,"45967_1_2021_05_28_FVA065"
1975,1,568.617,568.724,5.4224,8.3827,"eurwoo","Eurasian Woodcock","whistle",18524,"46874_1_2020_06_16_FVA125"
1976,1,284.358,290.444,5.5689,10.3172,"eurwoo","Eurasian Woodcock","whistle, whistle",18527,"46874_1_2020_06_16_FVA125"
1977,1,194.163,194.28,6.9758,10.3172,"eurwoo","Eurasian Woodcock","whistle",30935,"44174_1_2020_05_31_FVA031"
1978,1,289.623,293.606,4.8069,11.3723,"eurwoo","Eurasian Woodcock","whistle, whistle",30937,"44174_1_2020_05_31_FVA031"
1979,1,556.795,556.958,4.6896,12.662,"eurwoo","Eurasian Woodcock","whistle",30937,"44174_1_2020_05_31_FVA031"
1981,1,266.249,272.601,1.9031,15.6123,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",12152,"24578_1_2020_06_11_FVA134"
1982,1,383.743,387.747,1.9736,11.1582,"eurwoo","Eurasian Woodcock","whistle, whistle",12153,"24578_1_2020_06_11_FVA134"
1983,1,116.368,119.752,3.1366,21.6707,"eurwoo","Eurasian Woodcock","whistle, whistle",12154,"24578_1_2020_06_11_FVA134"
1984,1,218.526,231.653,2.2808,23.3611,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",12155,"24578_1_2020_06_11_FVA134"
2069,1,30.323,30.642,2.3394,8.5222,"eurwoo","Eurasian Woodcock","whistle",19365,"49006_1_2020_06_18_FVA106"
1985,1,549.765,568.988,3.0308,11.348,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle",12432,"24578_1_2020_06_11_FVA134"
1986,1,287.059,302.69,2.807,14.3509,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",12433,"24578_1_2020_06_11_FVA134"
1987,1,374.88,387.731,0.5286,17.4943,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, croak, whistle, whistle",12434,"24578_1_2020_06_11_FVA134"
1988,1,146.828,156.958,2.6745,23.6633,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",12436,"24578_1_2020_06_11_FVA134"
1989,1,172.481,172.918,3.5326,11.6001,"eurwoo","Eurasian Woodcock","whistle",12436,"24578_1_2020_06_11_FVA134"
1990,1,436.398,455.677,0.3376,24,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, whistle, whistle, whistle",12436,"24578_1_2020_06_11_FVA134"
1991,1,95.85,96.433,4.652,11.2423,"eurwoo","Eurasian Woodcock","whistle",12437,"24578_1_2020_06_11_FVA134"
1992,1,322.651,331.755,3.6207,15.6207,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",12151,"24578_1_2020_06_11_FVA134"
1993,1,38.247,44.794,3.3128,14.0617,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",12156,"24578_1_2020_06_11_FVA134"
1994,1,62.451,72.589,2.6627,24,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",12157,"24578_1_2020_06_11_FVA134"
1995,1,546.488,557.62,2.6079,22.7665,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",12157,"24578_1_2020_06_11_FVA134"
1996,1,143.17,143.869,2.9604,23.3656,"eurwoo","Eurasian Woodcock","whistle",12158,"24578_1_2020_06_11_FVA134"
1997,1,89.904,103.145,3.2639,17.4313,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",12159,"24578_1_2020_06_11_FVA134"
1998,1,195.593,199.298,3.7517,13.4827,"eurwoo","Eurasian Woodcock","whistle, whistle",30918,"44397_4_2020_06_01_FVA031"
2000,1,82.76,86.068,0.4397,12.6913,"eurwoo","Eurasian Woodcock","whistle, whistle",30919,"44397_4_2020_06_01_FVA031"
2001,1,119.865,119.973,4.7239,8.5221,"eurwoo","Eurasian Woodcock","whistle",30919,"44397_4_2020_06_01_FVA031"
2003,1,375.879,380.139,4.7239,11.4266,"eurwoo","Eurasian Woodcock","whistle, whistle",30919,"44397_4_2020_06_01_FVA031"
2004,1,145.786,156.228,4.4551,8.881,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",16447,"45520_1_2020_06_10_FVA101"
2005,1,374.288,379.33,4.6017,7.093,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",16447,"45520_1_2020_06_10_FVA101"
2006,1,387.211,389.981,4.4258,6.9465,"eurwoo","Eurasian Woodcock","whistle, whistle",16447,"45520_1_2020_06_10_FVA101"
2007,1,170.2,173.02,4.4551,7.2103,"eurwoo","Eurasian Woodcock","whistle, whistle",16448,"45520_1_2020_06_10_FVA101"
2008,1,181.956,187.827,4.6603,8.8517,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",16448,"45520_1_2020_06_10_FVA101"
2009,1,487.004,487.05,4.4258,6.9758,"eurwoo","Eurasian Woodcock","whistle",16443,"45520_1_2020_06_10_FVA101"
2010,1,57.051,65.344,0.3216,12.4221,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle",39446,"18672_1_2021_06_16_FVA023"
2011,1,580.186,591.254,0.2814,11.9397,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle",39447,"18672_1_2021_06_16_FVA023"
2012,1,41.253,56.301,0.2412,13.6281,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",39448,"18672_1_2021_06_16_FVA023"
2013,1,291.65,299.328,0.2814,15.4774,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",39448,"18672_1_2021_06_16_FVA023"
2014,1,186.79,188.159,0.2814,12.1407,"eurwoo","Eurasian Woodcock","croak, whistle",39449,"18672_1_2021_06_16_FVA023"
2015,1,432.576,461.759,0.2412,14.5528,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle, woodcock, chase",39449,"18672_1_2021_06_16_FVA023"
2020,1,118.598,124.939,3.6051,9.643,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",14704,"42618_4_2020_06_27_FVA141"
2021,1,584.977,589.999,0.2403,1.3734,"eurwoo","Eurasian Woodcock","croak, croak",26349,"24606_3_2021_05_10_FVA139"
2022,1,32.276,32.975,0.1717,12.6695,"eurwoo","Eurasian Woodcock","whistle",26351,"24606_3_2021_05_10_FVA139"
2023,1,42.325,57.044,0.309,14.6609,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, croak, whistle, croak, whistle",26351,"24606_3_2021_05_10_FVA139"
2024,1,521.734,531.067,0,14.6609,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle",26351,"24606_3_2021_05_10_FVA139"
2025,1,201.6,205.635,3.8593,12.0201,"eurwoo","Eurasian Woodcock","whistle, whistle",26099,"24606_3_2021_05_10_FVA139"
2026,1,212.865,221.978,2.5729,12.6231,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, woodcock",26099,"24606_3_2021_05_10_FVA139"
2027,1,355.256,388.029,0.2814,24,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, whistle, whistle",26099,"24606_3_2021_05_10_FVA139"
2028,1,452.842,470.115,2.6533,10.6935,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",26099,"24606_3_2021_05_10_FVA139"
2029,1,237.583,250.253,0.309,15.794,"eurwoo","Eurasian Woodcock","whistle, croak, croak, whistle, croak",26352,"24606_3_2021_05_10_FVA139"
2030,1,306.287,307.275,3.2618,8.9957,"eurwoo","Eurasian Woodcock","whistle",26353,"24606_3_2021_05_10_FVA139"
2031,1,313.648,322.805,2.5751,11.1588,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",26353,"24606_3_2021_05_10_FVA139"
2032,1,330.217,347.866,0.103,16.0687,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, croak, whistle, whistle",26353,"24606_3_2021_05_10_FVA139"
2033,1,419.69,423.742,3.1245,9.0987,"eurwoo","Eurasian Woodcock","whistle, whistle",26353,"24606_3_2021_05_10_FVA139"
2034,1,35.253,38.234,2.9749,10.3719,"eurwoo","Eurasian Woodcock","whistle, whistle",26096,"24606_3_2021_05_10_FVA139"
2035,1,56.238,75.7,0.201,13.7487,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, whistle, whistle",26096,"24606_3_2021_05_10_FVA139"
2036,1,512.131,520.897,0.4422,18.7337,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",26096,"24606_3_2021_05_10_FVA139"
2037,1,571.363,596.358,0.1608,20.0201,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",26096,"24606_3_2021_05_10_FVA139"
2038,1,230.706,244.639,0.1042,15.0391,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak",26218,"24606_3_2021_05_10_FVA139"
2039,1,314.534,319.256,0.1389,12.712,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle",26218,"24606_3_2021_05_10_FVA139"
2040,1,485.36,505.395,0.1042,14.3792,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, croak, whistle, croak, whistle, croak",26218,"24606_3_2021_05_10_FVA139"
2041,1,158.838,168.102,0.0694,22.8902,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle",26216,"24606_3_2021_05_10_FVA139"
2042,1,223.682,237.104,0.0347,14.5318,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak",26216,"24606_3_2021_05_10_FVA139"
2043,1,577.16,583.484,0.104,15.3988,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",26216,"24606_3_2021_05_10_FVA139"
2044,1,151.572,163.433,0.3265,22.2694,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle",26217,"24606_3_2021_05_10_FVA139"
2045,1,499.926,506.05,0.0766,12.4019,"eurwoo","Eurasian Woodcock","croak, whistle, whistle",26217,"24606_3_2021_05_10_FVA139"
2046,1,235.07,245.596,2.987,11.7742,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",26219,"24606_3_2021_05_10_FVA139"
2047,1,263.307,269.936,0.1042,13.3372,"eurwoo","Eurasian Woodcock","croak, whistle, croak",26219,"24606_3_2021_05_10_FVA139"
2048,1,19.623,61.04,0.3473,14.5876,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",26220,"24606_3_2021_05_10_FVA139"
2049,1,176.272,183.272,3.0912,7.6758,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",26220,"24606_3_2021_05_10_FVA139"
2050,1,195.775,212.999,0.2431,13.8234,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",26220,"24606_3_2021_05_10_FVA139"
2051,1,269.959,287.312,0.2431,14.7959,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",26220,"24606_3_2021_05_10_FVA139"
2052,1,300.592,315.429,0.3821,13.3025,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, whistle, whistle",26220,"24606_3_2021_05_10_FVA139"
2053,1,29.306,42.349,3.8205,11.67,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",26221,"24606_3_2021_05_10_FVA139"
2054,1,66.172,79.776,1.3198,9.8987,"eurwoo","Eurasian Woodcock","woodcock, chase",26221,"24606_3_2021_05_10_FVA139"
2055,1,387.94,400.523,3.4385,10.246,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",26221,"24606_3_2021_05_10_FVA139"
2056,1,348.146,352.873,0.1563,10.5011,"eurwoo","Eurasian Woodcock","whistle, croak, whistle",24690,"25832_6_2021_05_10_FVA147"
2057,1,42.314,48.214,0.1326,12.6409,"eurwoo","Eurasian Woodcock","croak, whistle, whistle",24693,"25832_6_2021_05_10_FVA147"
2058,1,320.973,329.558,0,12.5083,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",24693,"25832_6_2021_05_10_FVA147"
2059,1,584.351,592.682,0,10.6961,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle",24693,"25832_6_2021_05_10_FVA147"
2060,1,577.77,585.418,0,12.2873,"eurwoo","Eurasian Woodcock","whistle, croak, whistle",24872,"25832_6_2021_05_10_FVA147"
2061,1,55.976,61.162,0,10.8762,"eurwoo","Eurasian Woodcock","croak, whistle, croak",24873,"25832_6_2021_05_10_FVA147"
2062,1,464.824,488.602,0.3264,15.6651,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",19171,"49006_1_2020_06_18_FVA106"
2063,1,515.299,534.866,0.1904,17.2011,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",19171,"49006_1_2020_06_18_FVA106"
2064,1,533.612,540.6,3.0958,12.5859,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",19142,"49006_1_2020_06_18_FVA106"
2065,1,29.049,41.983,3.1826,12.991,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",19144,"49006_1_2020_06_18_FVA106"
2066,1,141.129,156.278,0,13.0778,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, croak, whistle, whistle, croak, whistle, croak, whistle",19145,"49006_1_2020_06_18_FVA106"
2067,1,181.478,192.851,0.2025,12.7306,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",19145,"49006_1_2020_06_18_FVA106"
2068,1,7.376,8.234,0.051,2.8535,"eurwoo","Eurasian Woodcock","roak",19365,"49006_1_2020_06_18_FVA106"
2070,1,399.102,409.026,2.6882,15.8191,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",19366,"49006_1_2020_06_18_FVA106"
2071,1,557.711,573.547,0,22.2733,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, croak, whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",19146,"49006_1_2020_06_18_FVA106"
2072,1,580.285,584.555,3.2578,8.8527,"eurwoo","Eurasian Woodcock","whistle, whistle",19146,"49006_1_2020_06_18_FVA106"
2073,1,14.734,20.229,0.3877,13.9838,"eurwoo","Eurasian Woodcock","whistle, croak, whistle",19147,"49006_1_2020_06_18_FVA106"
2074,1,95.343,109.285,1.189,11.5541,"eurwoo","Eurasian Woodcock","woodcock",19147,"49006_1_2020_06_18_FVA106"
2075,1,541.758,544.08,0.3183,13.0488,"eurwoo","Eurasian Woodcock","croak, whistle",19143,"49006_1_2020_06_18_FVA106"
2078,1,74.319,85.328,0.2814,19.2161,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, whistle",27295,"49334_1_2021_05_17_FVA015"
2079,1,171.487,183.411,2.0905,11.8191,"eurwoo","Eurasian Woodcock","woodcock, chase, woodcock, whistle",27297,"49334_1_2021_05_17_FVA015"
2080,1,424.797,433.361,0.0804,24,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",27297,"49334_1_2021_05_17_FVA015"
2081,1,77.638,78.528,4.5025,10.4121,"eurwoo","Eurasian Woodcock","whistle",27298,"49334_1_2021_05_17_FVA015"
2082,1,111.042,121.446,2.4925,15.4774,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27298,"49334_1_2021_05_17_FVA015"
2083,1,253.267,256.248,0.2814,17.7688,"eurwoo","Eurasian Woodcock","croak, whistle",27299,"49334_1_2021_05_17_FVA015"
2084,1,249.028,260.884,2.0772,23.6165,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",27473,"49334_1_2021_05_17_FVA015"
2085,1,272.33,273.858,0,24,"eurwoo","Eurasian Woodcock","croak, whistle",27473,"49334_1_2021_05_17_FVA015"
2086,1,428.479,433.417,0.0359,15.1749,"eurwoo","Eurasian Woodcock","whistle, croak, whistle",27473,"49334_1_2021_05_17_FVA015"
2087,1,489.475,492.829,2.009,17.7578,"eurwoo","Eurasian Woodcock","whistle, whistle",27473,"49334_1_2021_05_17_FVA015"
2088,1,552.182,552.857,3.4439,11.1211,"eurwoo","Eurasian Woodcock","whistle",27473,"49334_1_2021_05_17_FVA015"
2089,1,145.493,153.579,2.1187,23.8958,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27474,"49334_1_2021_05_17_FVA015"
2090,1,160.502,163.757,2.7786,12.712,"eurwoo","Eurasian Woodcock","whistle, whistle",27474,"49334_1_2021_05_17_FVA015"
2091,1,171.326,172.281,3.2996,10.1766,"eurwoo","Eurasian Woodcock","whistle",27474,"49334_1_2021_05_17_FVA015"
2092,1,185.138,188.564,2.3965,24,"eurwoo","Eurasian Woodcock","whistle, whistle",27474,"49334_1_2021_05_17_FVA015"
2093,1,204.803,211.095,0.2084,24,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",27474,"49334_1_2021_05_17_FVA015"
2094,1,429.374,438.729,2.5355,11.0449,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27478,"49334_1_2021_05_17_FVA015"
2095,1,84.226,92.862,2.0145,10.0724,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27480,"49334_1_2021_05_17_FVA015"
2096,1,386.471,391.13,3.0955,11.1759,"eurwoo","Eurasian Woodcock","whistle, whistle",27293,"49334_1_2021_05_17_FVA015"
2101,1,526.069,532.381,3.4171,12.1809,"eurwoo","Eurasian Woodcock","whistle, whistle",27038,"52006_1_2021_05_17_FVA078"
2102,1,98.784,107.804,4.2207,13.3361,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",14695,"42618_4_2020_06_20_FVA141"
2103,1,247.927,257.092,4.3672,23.7705,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",14696,"42618_4_2020_06_20_FVA141"
2104,1,491.212,491.363,4.4258,8.2068,"eurwoo","Eurasian Woodcock","whistle",14687,"42618_2_2020_06_27_FVA101"
2105,1,497.477,497.605,4.4844,7.1517,"eurwoo","Eurasian Woodcock","whistle",14687,"42618_2_2020_06_27_FVA101"
2106,1,23.648,28.976,3.9276,7.0344,"eurwoo","Eurasian Woodcock","whistle, whistle",33624,"44173_2_2020_06_24_FVA031"
2107,1,372.926,394.137,2.5751,13.1502,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle",27069,"45499_1_2021_06_03_FVA125"
2108,1,417.674,420.853,2.5408,10.9185,"eurwoo","Eurasian Woodcock","whistle, whistle",27069,"45499_1_2021_06_03_FVA125"
2109,1,52.268,67.644,3.1588,16.103,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",27071,"45499_1_2021_06_03_FVA125"
2110,1,533.936,541.026,2.7811,10.8498,"eurwoo","Eurasian Woodcock","whistle, whistle, woodcock",27071,"45499_1_2021_06_03_FVA125"
2111,1,317.251,330.225,0.0687,22.7983,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, whistle",27072,"45499_1_2021_06_03_FVA125"
2112,1,588.492,597.156,2.6094,13.8026,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27073,"45499_1_2021_06_03_FVA125"
2113,1,62.404,63.219,2.8498,11.8798,"eurwoo","Eurasian Woodcock","whistle",27074,"45499_1_2021_06_03_FVA125"
2114,1,119.644,136.832,1.7854,14.97,"eurwoo","Eurasian Woodcock","whistle, whistle, chase, woodcock",27074,"45499_1_2021_06_03_FVA125"
2115,1,249.072,261.417,0.2403,19.0901,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle",27074,"45499_1_2021_06_03_FVA125"
2116,1,108.468,114.988,3.5821,13.4129,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27044,"18800_2_2021_05_20_FVA121"
2117,1,59.375,62.977,0.4378,12.5771,"eurwoo","Eurasian Woodcock","whistle, croak",27045,"18800_2_2021_05_20_FVA121"
2118,1,534.241,537.397,3.5423,12.7363,"eurwoo","Eurasian Woodcock","whistle, whistle",27045,"18800_2_2021_05_20_FVA121"
2119,1,4.596,14.379,3.1443,11.3433,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",27046,"18800_2_2021_05_20_FVA121"
2120,1,269.132,276.392,0.398,16.6368,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",27047,"18800_2_2021_05_20_FVA121"
2121,1,516.244,521.997,2.6667,10.4279,"eurwoo","Eurasian Woodcock","woodcock, chase",27047,"18800_2_2021_05_20_FVA121"
2122,1,480.948,481.061,3.9862,10.5516,"eurwoo","Eurasian Woodcock","whistle",14665,"41501_4_2020_06_11_FVA068"
2123,1,390.166,390.3,4.25,8.5879,"eurwoo","Eurasian Woodcock","whistle",14666,"41501_4_2020_06_11_FVA068"
2124,1,482.851,489.007,1.9931,13.6878,"eurwoo","Eurasian Woodcock","croak, whistle, whistle, whistle",14666,"41501_4_2020_06_11_FVA068"
2125,1,76.848,76.95,4.6896,9.1741,"eurwoo","Eurasian Woodcock","whistle",14667,"41501_4_2020_06_11_FVA068"
2126,1,141.244,152.17,3.8982,12.3689,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",14667,"41501_4_2020_06_11_FVA068"
2127,1,348.982,363.836,3.312,13.0723,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle",14667,"41501_4_2020_06_11_FVA068"
2128,1,115.939,125.892,3.9569,12.8965,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",14668,"41501_4_2020_06_11_FVA068"
2129,1,237.45,241.107,4.4844,9.9654,"eurwoo","Eurasian Woodcock","whistle, whistle",14668,"41501_4_2020_06_11_FVA068"
2130,1,379.394,379.517,4.3379,9.4086,"eurwoo","Eurasian Woodcock","whistle",14668,"41501_4_2020_06_11_FVA068"
2131,1,590.707,597.921,4.3379,12.5447,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",14669,"41501_4_2020_06_11_FVA068"
2132,1,229.176,229.299,5.481,10.493,"eurwoo","Eurasian Woodcock","whistle",14670,"41501_4_2020_06_11_FVA068"
2133,1,239.505,239.629,5.2758,8.3827,"eurwoo","Eurasian Woodcock","whistle",14670,"41501_4_2020_06_11_FVA068"
2134,1,351.128,358.415,4.3672,11.8999,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",14709,"42834_4_2020_05_25_FVA105"
2135,1,399.551,399.667,4.5724,11.0499,"eurwoo","Eurasian Woodcock","whistle",14709,"42834_4_2020_05_25_FVA105"
2136,1,488.604,492.587,4.1034,10.7568,"eurwoo","Eurasian Woodcock","whistle, whistle",14709,"42834_4_2020_05_25_FVA105"
2137,1,160.02,171.773,3.8982,11.9878,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle",14710,"42834_4_2020_05_25_FVA105"
2138,1,214.154,215.155,0.5569,1.2603,"eurwoo","Eurasian Woodcock","croak, croak",14710,"42834_4_2020_05_25_FVA105"
2139,1,355.875,359.136,4.1913,11.0206,"eurwoo","Eurasian Woodcock","whistle, whistle",14710,"42834_4_2020_05_25_FVA105"
2140,1,549.31,549.405,4.3672,8.9982,"eurwoo","Eurasian Woodcock","whistle",14710,"42834_4_2020_05_25_FVA105"
2141,1,43.752,63.176,0.6448,12.6034,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, whistle",14712,"42834_4_2020_05_25_FVA105"
2142,1,69.416,69.521,3.8689,13.7758,"eurwoo","Eurasian Woodcock","whistle",14712,"42834_4_2020_05_25_FVA105"
2143,1,76.484,77.034,0.6741,18.7878,"eurwoo","Eurasian Woodcock","whistle, whistle",14712,"42834_4_2020_05_25_FVA105"
