selec,deploy.id,sound.files,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration,date
11142,24606_3_2021_05_10_FVA139,20210520_200040.WAV,394.18119,397.18119,3.4385,10.246,eurwoo,Eurasian Woodcock,whistle,26221,3,20/05/2021
7820,24606_3_2021_05_10_FVA139,20210531_192020.WAV,584.420325,587.420325,0.377682,1.373391,eurwoo,Eurasian Woodcock,croak,26349,3,31/05/2021
7821,24606_3_2021_05_10_FVA139,20210531_192020.WAV,587.474475,590.474475,0.240343,1.304721,eurwoo,Eurasian Woodcock,croak,26349,3,31/05/2021
7830,24606_3_2021_05_10_FVA139,20210531_194030.WAV,521.65085,524.65085,3.124464,13.733906,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7829,24606_3_2021_05_10_FVA139,20210531_194030.WAV,55.371561,58.371561,3.330472,9.098712,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7828,24606_3_2021_05_10_FVA139,20210531_194030.WAV,54.4821875,57.4821875,0.309013,1.304721,eurwoo,Eurasian Woodcock,croak,26351,3,31/05/2021
7827,24606_3_2021_05_10_FVA139,20210531_194030.WAV,50.3209535,53.3209535,0.343348,1.51073,eurwoo,Eurasian Woodcock,croak,26351,3,31/05/2021
7826,24606_3_2021_05_10_FVA139,20210531_194030.WAV,51.294439,54.294439,2.506438,14.660944,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7825,24606_3_2021_05_10_FVA139,20210531_194030.WAV,47.83559,50.83559,3.193133,13.321888,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7824,24606_3_2021_05_10_FVA139,20210531_194030.WAV,44.411677,47.411677,3.158798,11.124464,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7832,24606_3_2021_05_10_FVA139,20210531_194030.WAV,524.59075,527.59075,0.206009,1.476395,eurwoo,Eurasian Woodcock,croak,26351,3,31/05/2021
11149,24606_3_2021_05_10_FVA139,20210611_194030.WAV,441.83503,444.83503,3.5034,15.0604,eurwoo,Eurasian Woodcock,whistle,26483,3,11/06/2021
11150,24606_3_2021_05_10_FVA139,20210611_194030.WAV,444.50383,447.50383,0.2416,2.2148,eurwoo,Eurasian Woodcock,croak,26483,3,11/06/2021
7823,24606_3_2021_05_10_FVA139,20210531_194030.WAV,41.243975,44.243975,3.090129,10.540773,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7835,24606_3_2021_05_10_FVA139,20210531_194030.WAV,529.38615,532.38615,4.085837,9.751073,eurwoo,Eurasian Woodcock,whistle,26351,3,31/05/2021
7834,24606_3_2021_05_10_FVA139,20210531_194030.WAV,528.529725,531.529725,0,1.51073,eurwoo,Eurasian Woodcock,croak,26351,3,31/05/2021
7833,24606_3_2021_05_10_FVA139,20210531_194030.WAV,521.024995,524.024995,0.206009,1.545064,eurwoo,Eurasian Woodcock,croak,26351,3,31/05/2021
7840,24606_3_2021_05_10_FVA139,20210531_195035.WAV,247.693615,250.693615,0.309013,1.854077,eurwoo,Eurasian Woodcock,croak,26352,3,31/05/2021
7838,24606_3_2021_05_10_FVA139,20210531_195035.WAV,239.45993,242.45993,0.412017,1.716738,eurwoo,Eurasian Woodcock,croak,26352,3,31/05/2021
7837,24606_3_2021_05_10_FVA139,20210531_195035.WAV,244.45605,247.45605,3.708155,15.793991,eurwoo,Eurasian Woodcock,whistle,26352,3,31/05/2021
7836,24606_3_2021_05_10_FVA139,20210531_195035.WAV,236.37375,239.37375,2.540773,12.154506,eurwoo,Eurasian Woodcock,whistle,26352,3,31/05/2021
7839,24606_3_2021_05_10_FVA139,20210531_195035.WAV,243.582595,246.582595,0.343348,1.751073,eurwoo,Eurasian Woodcock,croak,26352,3,31/05/2021
7851,24606_3_2021_05_10_FVA139,20210531_200040.WAV,336.725175,339.725175,0.103004,2.334764,eurwoo,Eurasian Woodcock,croak,26353,3,31/05/2021
7856,24606_3_2021_05_10_FVA139,20210531_200040.WAV,418.668,421.668,3.227468,8.446352,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7855,24606_3_2021_05_10_FVA139,20210531_200040.WAV,421.978455,424.978455,3.124464,9.098712,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7854,24606_3_2021_05_10_FVA139,20210531_200040.WAV,345.937585,348.937585,2.540773,10.128755,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7853,24606_3_2021_05_10_FVA139,20210531_200040.WAV,341.75527,344.75527,2.849785,12.120172,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
11178,24606_3_2021_05_10_FVA139,20210611_200040.WAV,443.914845,446.914845,0,1.9329,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11179,24606_3_2021_05_10_FVA139,20210611_200040.WAV,444.95134,447.95134,3.6242,15.2617,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
7850,24606_3_2021_05_10_FVA139,20210531_200040.WAV,332.657105,335.657105,0.171674,2.197425,eurwoo,Eurasian Woodcock,croak,26353,3,31/05/2021
7849,24606_3_2021_05_10_FVA139,20210531_200040.WAV,337.598085,340.598085,2.266094,15.93133,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7848,24606_3_2021_05_10_FVA139,20210531_200040.WAV,333.493135,336.493135,2.88412,16.06867,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7847,24606_3_2021_05_10_FVA139,20210531_200040.WAV,329.14508,332.14508,3.193133,13.905579,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7846,24606_3_2021_05_10_FVA139,20210531_200040.WAV,320.95955,323.95955,3.193133,11.158798,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7845,24606_3_2021_05_10_FVA139,20210531_200040.WAV,316.89151,319.89151,2.575107,9.613734,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7844,24606_3_2021_05_10_FVA139,20210531_200040.WAV,312.60933,315.60933,3.021459,9.51073,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
7843,24606_3_2021_05_10_FVA139,20210531_200040.WAV,305.28069,308.28069,3.261803,8.995708,eurwoo,Eurasian Woodcock,whistle,26353,3,31/05/2021
11144,24606_3_2021_05_10_FVA139,20210611_185005.WAV,496.661985,499.661985,4.3087,9.8255,eurwoo,Eurasian Woodcock,whistle,26478,3,11/06/2021
11146,24606_3_2021_05_10_FVA139,20210611_185005.WAV,561.5583,564.5583,3.745,9.9866,eurwoo,Eurasian Woodcock,whistle,26478,3,11/06/2021
11145,24606_3_2021_05_10_FVA139,20210611_185005.WAV,497.912705,500.912705,3.906,12.1208,eurwoo,Eurasian Woodcock,whistle,26478,3,11/06/2021
11147,24606_3_2021_05_10_FVA139,20210611_190010.WAV,309.416155,312.416155,3.2617,11.1544,eurwoo,Eurasian Woodcock,whistle,26479,3,11/06/2021
8115,14569_1_2020_06_11_FVA133,20200611_200510.WAV,270.528165,273.528165,3.827586,15.413793,eurwoo,Eurasian Woodcock,whistle,11604,3,11/06/2020
11151,24606_3_2021_05_10_FVA139,20210611_194030.WAV,445.648485,448.648485,3.3423,15.3423,eurwoo,Eurasian Woodcock,whistle,26483,3,11/06/2021
8128,14569_1_2020_06_11_FVA133,20200611_201512.WAV,121.751025,124.751025,3.296137,16.240343,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11154,24606_3_2021_05_10_FVA139,20210611_200040.WAV,235.311835,238.311835,2.3758,13.8926,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11148,24606_3_2021_05_10_FVA139,20210611_194030.WAV,438.07737,441.07737,3.5839,13.9329,eurwoo,Eurasian Woodcock,whistle,26483,3,11/06/2021
11159,24606_3_2021_05_10_FVA139,20210611_200040.WAV,286.06369,289.06369,1.9732,13.3691,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
8127,14569_1_2020_06_11_FVA133,20200611_201512.WAV,118.020595,121.020595,4.188841,14.729614,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11161,24606_3_2021_05_10_FVA139,20210611_200040.WAV,290.54259,293.54259,2.094,13.7718,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11162,24606_3_2021_05_10_FVA139,20210611_200040.WAV,293.923685,296.923685,0,1.7718,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11163,24606_3_2021_05_10_FVA139,20210611_200040.WAV,294.797165,297.797165,1.8926,13.7315,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11164,24606_3_2021_05_10_FVA139,20210611_200040.WAV,298.73577,301.73577,0.0403,2.1342,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11165,24606_3_2021_05_10_FVA139,20210611_200040.WAV,299.36282,302.36282,2.4161,13.0872,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11166,24606_3_2021_05_10_FVA139,20210611_200040.WAV,312.14943,315.14943,1.1275,11.4362,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11183,24606_3_2021_05_10_FVA139,20210611_200040.WAV,455.259845,458.259845,1.4899,12.5638,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11168,24606_3_2021_05_10_FVA139,20210611_200040.WAV,412.346115,415.346115,2.2148,13.4497,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11175,24606_3_2021_05_10_FVA139,20210611_200040.WAV,436.73554,439.73554,2.7785,15.2617,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11176,24606_3_2021_05_10_FVA139,20210611_200040.WAV,439.577975,442.577975,0,2.0537,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11177,24606_3_2021_05_10_FVA139,20210611_200040.WAV,440.649395,443.649395,3.0201,15.1409,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11199,24606_3_2021_05_10_FVA139,20210611_202050.WAV,245.49189,248.49189,1.3691,12,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11198,24606_3_2021_05_10_FVA139,20210611_202050.WAV,241.00046,244.00046,1.6913,11.396,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11180,24606_3_2021_05_10_FVA139,20210611_200040.WAV,448.27895,451.27895,0,1.9329,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11181,24606_3_2021_05_10_FVA139,20210611_200040.WAV,449.1757,452.1757,2.6174,13.9732,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11182,24606_3_2021_05_10_FVA139,20210611_200040.WAV,451.6508,454.6508,0.0403,1.9329,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11169,24606_3_2021_05_10_FVA139,20210611_200040.WAV,416.25322,419.25322,2.094,13.8121,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11170,24606_3_2021_05_10_FVA139,20210611_200040.WAV,420.340065,423.340065,2.0537,12.4832,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11171,24606_3_2021_05_10_FVA139,20210611_200040.WAV,424.442775,427.442775,1.6913,10.9933,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11172,24606_3_2021_05_10_FVA139,20210611_200040.WAV,429.1961,432.1961,1.7718,11.396,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11173,24606_3_2021_05_10_FVA139,20210611_200040.WAV,432.9014,435.9014,1.6913,12.8859,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11174,24606_3_2021_05_10_FVA139,20210611_200040.WAV,435.885395,438.885395,0.0805,1.5705,eurwoo,Eurasian Woodcock,croak,26485,3,11/06/2021
11189,24606_3_2021_05_10_FVA139,20210611_200040.WAV,558.714145,561.714145,2.6577,10.8322,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11167,24606_3_2021_05_10_FVA139,20210611_200040.WAV,408.129665,411.129665,1.3289,11.1141,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11188,24606_3_2021_05_10_FVA139,20210611_200040.WAV,553.62585,556.62585,3.2617,8.8591,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11185,24606_3_2021_05_10_FVA139,20210611_200040.WAV,541.22785,544.22785,2.3356,12.5638,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11184,24606_3_2021_05_10_FVA139,20210611_200040.WAV,453.1566,456.1566,2.8591,12.9664,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11206,24606_3_2021_05_10_FVA139,20210611_202050.WAV,261.13477,264.13477,0,1.4497,eurwoo,Eurasian Woodcock,croak,26487,3,11/06/2021
11205,24606_3_2021_05_10_FVA139,20210611_202050.WAV,230.57237,233.57237,0.0805,1.7718,eurwoo,Eurasian Woodcock,croak,26487,3,11/06/2021
8126,14569_1_2020_06_11_FVA133,20200611_201512.WAV,114.52075,117.52075,3.124464,11.502146,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11156,24606_3_2021_05_10_FVA139,20210611_200040.WAV,239.182335,242.182335,2.3356,14.0134,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
8125,14569_1_2020_06_11_FVA133,20200611_201512.WAV,103.807735,106.807735,3.296137,10.094421,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
8124,14569_1_2020_06_11_FVA133,20200611_201512.WAV,110.94624,113.94624,3.570815,10.987124,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11187,24606_3_2021_05_10_FVA139,20210611_200040.WAV,549.276615,552.276615,2.6577,8.2148,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11186,24606_3_2021_05_10_FVA139,20210611_200040.WAV,545.4766,548.4766,2.4966,12.443,eurwoo,Eurasian Woodcock,whistle,26485,3,11/06/2021
11194,24606_3_2021_05_10_FVA139,20210611_201045.WAV,434.74527,437.74527,2.8591,10.4698,eurwoo,Eurasian Woodcock,whistle,26486,3,11/06/2021
11191,24606_3_2021_05_10_FVA139,20210611_201045.WAV,424.341825,427.341825,2.8591,11.7584,eurwoo,Eurasian Woodcock,whistle,26486,3,11/06/2021
11192,24606_3_2021_05_10_FVA139,20210611_201045.WAV,427.609025,430.609025,2.8591,10.7114,eurwoo,Eurasian Woodcock,whistle,26486,3,11/06/2021
11190,24606_3_2021_05_10_FVA139,20210611_201045.WAV,421.107735,424.107735,3.1007,11.9195,eurwoo,Eurasian Woodcock,whistle,26486,3,11/06/2021
11193,24606_3_2021_05_10_FVA139,20210611_201045.WAV,431.018275,434.018275,2.7383,10.7114,eurwoo,Eurasian Woodcock,whistle,26486,3,11/06/2021
11202,24606_3_2021_05_10_FVA139,20210611_202050.WAV,258.249355,261.249355,1.4497,13.8121,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11201,24606_3_2021_05_10_FVA139,20210611_202050.WAV,254.30313,257.30313,2.2148,11.6779,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11200,24606_3_2021_05_10_FVA139,20210611_202050.WAV,250.50655,253.50655,3.5034,11.4362,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
7648,18672_1_2021_06_16_FVA023,20210616_195035.WAV,580.04477,583.04477,2.4121,9.809,eurwoo,Eurasian Woodcock,whistle,39447,3,16/06/2021
7645,18672_1_2021_06_16_FVA023,20210616_195035.WAV,583.48698,586.48698,2.8141,11.9397,eurwoo,Eurasian Woodcock,whistle,39447,3,16/06/2021
7644,18672_1_2021_06_16_FVA023,20210616_195035.WAV,588.798525,591.798525,0.2814,1.8894,eurwoo,Eurasian Woodcock,croak,39447,3,16/06/2021
11197,24606_3_2021_05_10_FVA139,20210611_202050.WAV,236.28384,239.28384,1.9732,11.0336,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11196,24606_3_2021_05_10_FVA139,20210611_202050.WAV,231.45285,234.45285,3.1007,11.9195,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11216,24606_3_2021_05_10_FVA139,20210611_202050.WAV,592.787735,595.787735,3.32,11.16,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11215,24606_3_2021_05_10_FVA139,20210611_202050.WAV,588.76985,591.76985,3.4,11.12,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11214,24606_3_2021_05_10_FVA139,20210611_202050.WAV,585.03415,588.03415,3,10.12,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11213,24606_3_2021_05_10_FVA139,20210611_202050.WAV,581.357535,584.357535,3.1409,10.9128,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11212,24606_3_2021_05_10_FVA139,20210611_202050.WAV,275.619245,278.619245,3.6242,10.4698,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11211,24606_3_2021_05_10_FVA139,20210611_202050.WAV,270.88763,273.88763,2.8993,13.4497,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
8136,14569_1_2020_06_11_FVA133,20200611_201512.WAV,218.873375,221.873375,3.502146,12.738197,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11209,24606_3_2021_05_10_FVA139,20210611_202050.WAV,266.5943,269.5943,2.8188,13.9329,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11195,24606_3_2021_05_10_FVA139,20210611_202050.WAV,227.280755,230.280755,3.4228,10.9933,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
11208,24606_3_2021_05_10_FVA139,20210611_202050.WAV,265.453,268.453,0.0403,1.6107,eurwoo,Eurasian Woodcock,croak,26487,3,11/06/2021
11207,24606_3_2021_05_10_FVA139,20210611_202050.WAV,262.217835,265.217835,2.8993,14.255,eurwoo,Eurasian Woodcock,whistle,26487,3,11/06/2021
7896,18800_2_2021_05_20_FVA121,20210520_194030.WAV,9.453057,12.453057,3.144279,11.343284,eurwoo,Eurasian Woodcock,whistle,27046,3,20/05/2021
7894,18800_2_2021_05_20_FVA121,20210520_194030.WAV,3.26038285,6.26038285,4.298507,8.119403,eurwoo,Eurasian Woodcock,whistle,27046,3,20/05/2021
7902,18800_2_2021_05_20_FVA121,20210520_195035.WAV,274.647275,277.647275,3.462687,11.263682,eurwoo,Eurasian Woodcock,whistle,27047,3,20/05/2021
7742,20675_1_2021_05_01_FVA039,20210616_200040.WAV,260.48117,263.48117,2.7082,8.1245,eurwoo,Eurasian Woodcock,whistle,35097,3,16/06/2021
7741,20675_1_2021_05_01_FVA039,20210616_200040.WAV,257.006955,260.006955,2.7082,8.4981,eurwoo,Eurasian Woodcock,whistle,35097,3,16/06/2021
8135,14569_1_2020_06_11_FVA133,20200611_201512.WAV,181.661145,184.661145,3.776824,10.23176,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
7737,20675_1_2021_05_01_FVA039,20210616_200040.WAV,250.78485,253.78485,3.7354,10.4591,eurwoo,Eurasian Woodcock,whistle,35097,3,16/06/2021
7740,20675_1_2021_05_01_FVA039,20210616_200040.WAV,256.238585,259.238585,0,2.6148,eurwoo,Eurasian Woodcock,croak,35097,3,16/06/2021
7637,18672_1_2021_06_16_FVA023,20210616_194030.WAV,59.240814,62.240814,0.3216,1.407,eurwoo,Eurasian Woodcock,croak,39446,3,16/06/2021
7636,18672_1_2021_06_16_FVA023,20210616_194030.WAV,56.589163,59.589163,2.0905,12.4221,eurwoo,Eurasian Woodcock,whistle,39446,3,16/06/2021
8134,14569_1_2020_06_11_FVA133,20200611_201512.WAV,179.59418,182.59418,3.193133,7.690987,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
7638,18672_1_2021_06_16_FVA023,20210616_194030.WAV,59.9654885,62.9654885,2.8141,12.3819,eurwoo,Eurasian Woodcock,whistle,39446,3,16/06/2021
7640,18672_1_2021_06_16_FVA023,20210616_194030.WAV,62.872725,65.872725,0.3618,1.7286,eurwoo,Eurasian Woodcock,croak,39446,3,16/06/2021
7635,18672_1_2021_06_16_FVA023,20210616_194030.WAV,56.0779775,59.0779775,0.5226,1.407,eurwoo,Eurasian Woodcock,croak,39446,3,16/06/2021
7641,18672_1_2021_06_16_FVA023,20210616_195035.WAV,579.36954,582.36954,0.5628,1.809,eurwoo,Eurasian Woodcock,croak,39447,3,16/06/2021
7646,18672_1_2021_06_16_FVA023,20210616_195035.WAV,586.27865,589.27865,2.6935,10.7739,eurwoo,Eurasian Woodcock,whistle,39447,3,16/06/2021
7965,18800_2_2021_06_14_FVA121,20210614_193025.WAV,101.6447025,104.6447025,3.502146,9.133047,eurwoo,Eurasian Woodcock,whistle,27052,3,14/06/2021
7974,18800_2_2021_06_14_FVA121,20210614_194030.WAV,159.43847,162.43847,3.67382,9.098712,eurwoo,Eurasian Woodcock,whistle,27053,3,14/06/2021
8133,14569_1_2020_06_11_FVA133,20200611_201512.WAV,177.09899,180.09899,3.982833,9.476395,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
8132,14569_1_2020_06_11_FVA133,20200611_201512.WAV,173.39228,176.39228,3.708155,9.407725,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
8131,14569_1_2020_06_11_FVA133,20200611_201512.WAV,169.56303,172.56303,3.811159,9.236052,eurwoo,Eurasian Woodcock,whistle,11605,3,11/06/2020
11204,24606_3_2021_05_10_FVA139,20210611_202050.WAV,257.35687,260.35687,0.1208,1.5302,eurwoo,Eurasian Woodcock,croak,26487,3,11/06/2021
7784,52006_1_2021_05_17_FVA078,20210617_201045.WAV,530.41503,533.41503,3.4171,12.1809,eurwoo,Eurasian Woodcock,whistle,27038,3,17/06/2021
7783,52006_1_2021_05_17_FVA078,20210617_201045.WAV,524.929815,527.929815,3.6583,9.9698,eurwoo,Eurasian Woodcock,whistle,27038,3,17/06/2021
7888,18800_2_2021_05_20_FVA121,20210520_192020.WAV,113.092205,116.092205,3.58209,10.507463,eurwoo,Eurasian Woodcock,whistle,27044,3,20/05/2021
7886,18800_2_2021_05_20_FVA121,20210520_192020.WAV,107.2705305,110.2705305,3.661692,8.199005,eurwoo,Eurasian Woodcock,whistle,27044,3,20/05/2021
7885,18800_2_2021_05_20_FVA121,20210520_192020.WAV,110.051712,113.051712,3.781095,13.412935,eurwoo,Eurasian Woodcock,whistle,27044,3,20/05/2021
7890,18800_2_2021_05_20_FVA121,20210520_193025.WAV,58.138035,61.138035,2.78607,12.577114,eurwoo,Eurasian Woodcock,whistle,27045,3,20/05/2021
7893,18800_2_2021_05_20_FVA121,20210520_193025.WAV,535.55925,538.55925,3.781095,8.557214,eurwoo,Eurasian Woodcock,whistle,27045,3,20/05/2021
7892,18800_2_2021_05_20_FVA121,20210520_193025.WAV,533.11413,536.11413,3.542289,12.736318,eurwoo,Eurasian Woodcock,whistle,27045,3,20/05/2021
7891,18800_2_2021_05_20_FVA121,20210520_193025.WAV,61.0162265,64.0162265,0.437811,1.751244,eurwoo,Eurasian Woodcock,croak,27045,3,20/05/2021
7897,18800_2_2021_05_20_FVA121,20210520_194030.WAV,12.467045,15.467045,3.462687,9.19403,eurwoo,Eurasian Woodcock,whistle,27046,3,20/05/2021
7989,18800_2_2021_06_14_FVA121,20210614_200040.WAV,44.667673,47.667673,3.570815,9.613734,eurwoo,Eurasian Woodcock,whistle,27055,3,14/06/2021
7988,18800_2_2021_06_14_FVA121,20210614_200040.WAV,44.5029735,47.5029735,0.103004,1.888412,eurwoo,Eurasian Woodcock,croak,27055,3,14/06/2021
7992,18800_2_2021_06_14_FVA121,20210614_200040.WAV,276.53462,279.53462,2.609442,14.832618,eurwoo,Eurasian Woodcock,croak,27055,3,14/06/2021
7995,18800_2_2021_06_14_FVA121,20210614_201045.WAV,256.93813,259.93813,4.532189,8.06867,eurwoo,Eurasian Woodcock,whistle,27056,3,14/06/2021
7901,18800_2_2021_05_20_FVA121,20210520_195035.WAV,271.168,274.168,0.39801,16.636816,eurwoo,Eurasian Woodcock,whistle,27047,3,20/05/2021
7900,18800_2_2021_05_20_FVA121,20210520_195035.WAV,267.89989,270.89989,3.303483,12.218905,eurwoo,Eurasian Woodcock,whistle,27047,3,20/05/2021
59,14569_1_2020_06_11_FVA133,20200612_193504.WAV,550.05427,553.05427,3.9385,11.4051,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
7964,18800_2_2021_06_14_FVA121,20210614_192020.WAV,320.561475,323.561475,0.137339,1.613734,eurwoo,Eurasian Woodcock,croak,27051,3,14/06/2021
7963,18800_2_2021_06_14_FVA121,20210614_192020.WAV,321.399995,324.399995,2.815451,10.369099,eurwoo,Eurasian Woodcock,whistle,27051,3,14/06/2021
7962,18800_2_2021_06_14_FVA121,20210614_192020.WAV,318.15077,321.15077,2.472103,10.609442,eurwoo,Eurasian Woodcock,whistle,27051,3,14/06/2021
7971,18800_2_2021_06_14_FVA121,20210614_193025.WAV,439.05211,442.05211,2.197425,13.287554,eurwoo,Eurasian Woodcock,whistle,27052,3,14/06/2021
7970,18800_2_2021_06_14_FVA121,20210614_193025.WAV,438.4592,441.4592,0.274678,1.44206,eurwoo,Eurasian Woodcock,croak,27052,3,14/06/2021
7969,18800_2_2021_06_14_FVA121,20210614_193025.WAV,435.974775,438.974775,0.309013,1.751073,eurwoo,Eurasian Woodcock,croak,27052,3,14/06/2021
7968,18800_2_2021_06_14_FVA121,20210614_193025.WAV,436.334575,439.334575,2.437768,13.83691,eurwoo,Eurasian Woodcock,whistle,27052,3,14/06/2021
7967,18800_2_2021_06_14_FVA121,20210614_193025.WAV,104.856225,107.856225,2.334764,8.995708,eurwoo,Eurasian Woodcock,whistle,27052,3,14/06/2021
7966,18800_2_2021_06_14_FVA121,20210614_193025.WAV,104.35545,107.35545,0.206009,1.682403,eurwoo,Eurasian Woodcock,croak,27052,3,14/06/2021
8003,18800_2_2021_06_14_FVA121,20210614_202050.WAV,449.067615,452.067615,2.781116,11.742489,eurwoo,Eurasian Woodcock,whistle,27057,3,14/06/2021
8001,18800_2_2021_06_14_FVA121,20210614_202050.WAV,445.48067,448.48067,2.437768,11.399142,eurwoo,Eurasian Woodcock,whistle,27057,3,14/06/2021
8062,45499_1_2021_06_26_FVA125,20210626_193025.WAV,265.099685,268.099685,3.860697,9.233831,eurwoo,Eurasian Woodcock,whistle,27061,3,26/06/2021
8067,45499_1_2021_06_26_FVA125,20210626_193025.WAV,426.12032,429.12032,2.467662,8.278607,eurwoo,Eurasian Woodcock,whistle,27061,3,26/06/2021
7976,18800_2_2021_06_14_FVA121,20210614_195035.WAV,12.6053045,15.6053045,3.261803,9.957082,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
7977,18800_2_2021_06_14_FVA121,20210614_195035.WAV,18.8812085,21.8812085,3.330472,9.407725,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
7978,18800_2_2021_06_14_FVA121,20210614_195035.WAV,15.765439,18.765439,2.918455,9.785408,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
7985,18800_2_2021_06_14_FVA121,20210614_195035.WAV,454.38221,457.38221,2.987124,8.240343,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
7984,18800_2_2021_06_14_FVA121,20210614_195035.WAV,451.088235,454.088235,3.639485,12.32618,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
7983,18800_2_2021_06_14_FVA121,20210614_195035.WAV,450.478835,453.478835,0.309013,1.819742,eurwoo,Eurasian Woodcock,croak,27054,3,14/06/2021
7982,18800_2_2021_06_14_FVA121,20210614_195035.WAV,447.81071,450.81071,2.987124,11.021459,eurwoo,Eurasian Woodcock,whistle,27054,3,14/06/2021
