selec,deploy.id,sound.files,view,channel,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration
6881,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,547.060375,550.060375,4.411,8.2663,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6880,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,543.77462,546.77462,4.2026,8.1968,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6876,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,302.85051,305.85051,3.7511,7.5716,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6875,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,299.45068,302.45068,3.6816,9.2041,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6874,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,295.695535,298.695535,3.9942,10.1766,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6872,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,288.654675,291.654675,3.6122,18.7902,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6871,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,285.281285,288.281285,4.3763,15.4559,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6870,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,281.550865,284.550865,4.5847,13.3025,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6869,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,277.85338,280.85338,6.0781,13.0941,eurwoo,Eurasian Woodcock,whistle,29142,3.0
6885,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,559.588125,562.588125,0.3126,1.7366,eurwoo,Eurasian Woodcock,croak,29142,3.0
6888,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,563.1621,566.1621,0.4515,1.9103,eurwoo,Eurasian Woodcock,croak,29142,3.0
6889,25175_5_2021_05_10_FVA008,20210609_201045.WAV,Spectrogram 1,1,556.28592,559.28592,0.4168,1.8408,eurwoo,Eurasian Woodcock,croak,29142,3.0
8260,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,26.4784755,29.4784755,2.952381,13.460317,eurwoo,Eurasian Woodcock,whistle,30903,3.0
8258,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,336.668675,339.668675,2.396135,11.516908,eurwoo,Eurasian Woodcock,whistle,30903,3.0
8257,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,332.929085,335.929085,3.05314,13.371981,eurwoo,Eurasian Woodcock,whistle,30903,3.0
8256,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,329.30719,332.30719,3.710145,13.52657,eurwoo,Eurasian Woodcock,whistle,30903,3.0
8255,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,325.88327,328.88327,4.173913,14.84058,eurwoo,Eurasian Woodcock,whistle,30903,3.0
8261,44842_1_2020_06_08_FVA031,20200608_195417.WAV,Spectrogram 1,1,30.7066465,33.7066465,1.904762,11.809524,eurwoo,Eurasian Woodcock,whistle,30903,2.9999999999999964
6573,44397_4_2020_06_01_FVA031,20200601_193504.WAV,Spectrogram 1,1,194.17495,197.17495,3.751696,13.482658,eurwoo,Eurasian Woodcock,whistle,30918,3.0
6574,44397_4_2020_06_01_FVA031,20200601_193504.WAV,Spectrogram 1,1,197.72425,200.72425,4.162038,8.880968,eurwoo,Eurasian Woodcock,whistle,30918,3.0
6579,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,203.29531,206.29531,5.840997,10.501027,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6578,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,118.41875,121.41875,4.723866,8.52211,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6577,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,84.51265,87.51265,4.691948,7.053881,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6576,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,81.33915,84.33915,0.4396519,12.691284,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6581,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,378.5813,381.5813,4.723866,8.52211,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6580,44397_4_2020_06_01_FVA031,20200601_194506.WAV,Spectrogram 1,1,374.43775,377.43775,4.883456,11.426649,eurwoo,Eurasian Woodcock,whistle,30919,3.0
6585,44397_4_2020_06_19_FVA031,20200619_193349.WAV,Spectrogram 1,1,280.99565,283.99565,0.586203,2.43274,eurwoo,Eurasian Woodcock,croak,30925,3.0
6584,44397_4_2020_06_19_FVA031,20200619_193349.WAV,Spectrogram 1,1,250.6454,253.6454,4.367209,8.968898,eurwoo,Eurasian Woodcock,whistle,30925,3.0
6583,44397_4_2020_06_19_FVA031,20200619_193349.WAV,Spectrogram 1,1,246.54115,249.54115,4.631,10.287854,eurwoo,Eurasian Woodcock,whistle,30925,3.0
6582,44397_4_2020_06_19_FVA031,20200619_193349.WAV,Spectrogram 1,1,133.017855,136.017855,4.631,12.310253,eurwoo,Eurasian Woodcock,whistle,30925,3.0
6586,44397_4_2020_06_19_FVA031,20200619_193349.WAV,Spectrogram 1,1,281.6359,284.6359,3.04414,13.478545,eurwoo,Eurasian Woodcock,whistle,30925,3.0
6595,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,400.1252,403.1252,3.605145,13.629208,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6594,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,398.1406,401.1406,4.044797,15.446436,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6593,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,375.71235,378.71235,4.71893,8.324076,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6592,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,371.5557,374.5557,4.57238,10.053373,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6590,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,279.0602,282.0602,4.57238,7.532702,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6589,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,275.9433,278.9433,4.836171,9.34993,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6588,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,272.96635,275.96635,5.070652,9.672341,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6587,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,269.9627,272.9627,5.129272,8.968898,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6597,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,452.54135,455.54135,4.513759,12.222322,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6596,44397_4_2020_06_19_FVA031,20200619_194351.WAV,Spectrogram 1,1,449.6159,452.6159,4.631,12.339563,eurwoo,Eurasian Woodcock,whistle,30926,3.0
6599,44397_4_2020_06_19_FVA031,20200619_195353.WAV,Spectrogram 1,1,524.50465,527.50465,3.312044,8.412006,eurwoo,Eurasian Woodcock,whistle,30927,3.0
6598,44397_4_2020_06_19_FVA031,20200619_195353.WAV,Spectrogram 1,1,522.10855,525.10855,3.458595,8.587867,eurwoo,Eurasian Woodcock,whistle,30927,3.0
6601,44397_4_2020_06_19_FVA031,20200619_195353.WAV,Spectrogram 1,1,532.2465,535.2465,4.806861,7.151671,eurwoo,Eurasian Woodcock,whistle,30927,3.0
6600,44397_4_2020_06_19_FVA031,20200619_195353.WAV,Spectrogram 1,1,527.15705,530.15705,3.282734,8.353386,eurwoo,Eurasian Woodcock,whistle,30927,3.0
6603,44397_4_2020_06_19_FVA031,20200619_200355.WAV,Spectrogram 1,1,240.0005,243.0005,3.165494,8.177525,eurwoo,Eurasian Woodcock,whistle,30928,3.0
6605,44397_4_2020_06_19_FVA031,20200619_200355.WAV,Spectrogram 1,1,333.34115,336.34115,3.194804,13.893,eurwoo,Eurasian Woodcock,whistle,30928,3.0
6604,44397_4_2020_06_19_FVA031,20200619_200355.WAV,Spectrogram 1,1,243.3167,246.3167,3.282734,12.427493,eurwoo,Eurasian Woodcock,whistle,30928,3.0
6602,44397_4_2020_06_19_FVA031,20200619_200355.WAV,Spectrogram 1,1,237.35105,240.35105,3.077563,12.075772,eurwoo,Eurasian Woodcock,whistle,30928,3.0
6616,44174_1_2020_05_31_FVA031,20200531_193404.WAV,Spectrogram 1,1,192.72145,195.72145,6.97581,10.317164,eurwoo,Eurasian Woodcock,whistle,30935,3.0
6619,44174_1_2020_05_31_FVA031,20200531_195408.WAV,Spectrogram 1,1,555.37665,558.37665,4.68962,12.661974,eurwoo,Eurasian Woodcock,whistle,30937,3.0
6617,44174_1_2020_05_31_FVA031,20200531_195408.WAV,Spectrogram 1,1,288.26315,291.26315,4.836171,11.372329,eurwoo,Eurasian Woodcock,whistle,30937,3.0
6618,44174_1_2020_05_31_FVA031,20200531_195408.WAV,Spectrogram 1,1,292.0074,295.0074,4.806861,8.734417,eurwoo,Eurasian Woodcock,whistle,30937,3.0
6621,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,21.4496,24.4496,4.71893,7.180981,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6626,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,478.26495,481.26495,4.249968,20.282607,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6627,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,481.36335,484.36335,4.191348,11.225778,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6625,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,474.2525,477.2525,4.66031,11.518879,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6624,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,207.2304,210.2304,4.103418,10.522335,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6623,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,204.00025,207.00025,4.71893,11.460259,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6622,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,102.935,105.935,4.337899,11.66543,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6628,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,501.2116,504.2116,4.218459,9.582212,eurwoo,Eurasian Woodcock,whistle,30943,3.0
6620,44174_1_2020_06_23_FVA031,20200623_194924.WAV,Spectrogram 1,1,17.6646,20.6646,5.422373,8.558557,eurwoo,Eurasian Woodcock,whistle,30943,3.0
8239,44174_1_2020_06_23_FVA031,20200623_200928.WAV,Spectrogram 1,1,75.01413,78.01413,4.676329,12.328502,eurwoo,Eurasian Woodcock,whistle,30945,3.0
8240,44174_1_2020_06_23_FVA031,20200623_200928.WAV,Spectrogram 1,1,80.13835,83.13835,2.47343,10.859903,eurwoo,Eurasian Woodcock,whistle,30945,3.0
6630,44174_1_2020_06_23_FVA031,20200623_201930.WAV,Spectrogram 1,1,253.52885,256.52885,4.308588,9.994753,eurwoo,Eurasian Woodcock,whistle,30946,2.9999999999999716
6631,44174_1_2020_06_23_FVA031,20200623_201930.WAV,Spectrogram 1,1,309.0634,312.0634,3.898247,15.944708,eurwoo,Eurasian Woodcock,whistle,30946,3.0
6632,44174_1_2020_06_23_FVA031,20200623_201930.WAV,Spectrogram 1,1,312.2153,315.2153,4.220658,8.265455,eurwoo,Eurasian Woodcock,whistle,30946,3.0
6629,44174_1_2020_06_23_FVA031,20200623_201930.WAV,Spectrogram 1,1,250.12375,253.12375,4.806861,14.449892,eurwoo,Eurasian Woodcock,whistle,30946,3.0
6639,43738_4_2020_06_12_FVA120,20200612_193459.WAV,Spectrogram 1,1,467.30975,470.30975,4.103418,7.708563,eurwoo,Eurasian Woodcock,whistle,30954,3.0
6640,43738_4_2020_06_12_FVA120,20200612_193459.WAV,Spectrogram 1,1,467.83675,470.83675,3.751696,9.965443,eurwoo,Eurasian Woodcock,whistle,30954,3.0
6638,43738_4_2020_06_12_FVA120,20200612_193459.WAV,Spectrogram 1,1,466.88155,469.88155,4.425829,10.375784,eurwoo,Eurasian Woodcock,whistle,30954,3.0
6641,43738_4_2020_06_12_FVA120,20200612_194501.WAV,Spectrogram 1,1,179.96445,182.96445,4.26943,8.331606,eurwoo,Eurasian Woodcock,whistle,30955,3.0
6642,43738_4_2020_06_12_FVA120,20200612_195503.WAV,Spectrogram 1,1,277.4168,280.4168,4.220658,8.441316,eurwoo,Eurasian Woodcock,whistle,30956,3.0
6644,43738_4_2020_06_12_FVA120,20200612_200505.WAV,Spectrogram 1,1,17.8439,20.8439,4.455139,8.470626,eurwoo,Eurasian Woodcock,whistle,30957,3.0
6645,43738_4_2020_06_12_FVA120,20200612_200505.WAV,Spectrogram 1,1,420.00395,423.00395,4.015487,8.499936,eurwoo,Eurasian Woodcock,whistle,30957,3.0
6643,43738_4_2020_06_12_FVA120,20200612_200505.WAV,Spectrogram 1,1,12.6062,15.6062,4.367209,6.594778,eurwoo,Eurasian Woodcock,whistle,30957,3.0
6646,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,316.8919,319.8919,5.862025,11.841291,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6651,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,347.1979,350.1979,0.937924,8.412006,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6650,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,329.53245,332.53245,5.393063,9.789582,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6649,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,326.43755,329.43755,4.074107,11.343019,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6653,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,362.65915,365.65915,6.91719,8.177525,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6652,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,359.2935,362.2935,5.158582,7.972354,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6654,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,365.8315,368.8315,4.103418,8.382696,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6648,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,323.35325,326.35325,4.162038,11.5775,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6647,43738_4_2020_06_12_FVA120,20200612_201507.WAV,Spectrogram 1,1,319.93735,322.93735,4.367209,9.584411,eurwoo,Eurasian Woodcock,whistle,30958,3.0
6909,44173_2_2020_06_11_FVA031,20200611_194239.WAV,Spectrogram 1,1,560.46845,563.46845,4.806861,13.189557,eurwoo,Eurasian Woodcock,whistle,33617,3.0
6908,44173_2_2020_06_11_FVA031,20200611_194239.WAV,Spectrogram 1,1,556.39815,559.39815,6.506848,11.72405,eurwoo,Eurasian Woodcock,whistle,33617,3.0
6910,44173_2_2020_06_24_FVA031,20200624_194051.WAV,Spectrogram 1,1,22.2,25.2,3.927557,7.03443,eurwoo,Eurasian Woodcock,whistle,33624,3.0
6911,44173_2_2020_06_24_FVA031,20200624_194051.WAV,Spectrogram 1,1,27.41745,30.41745,4.220658,7.03443,eurwoo,Eurasian Woodcock,whistle,33624,3.0
8158,43286_6_2020_06_22_FVA031,20200622_193950.WAV,Spectrogram 1,1,307.955975,310.955975,3.919028,9.846154,eurwoo,Eurasian Woodcock,woodcock,33632,3.0
8160,43286_6_2020_06_22_FVA031,20200622_193950.WAV,Spectrogram 1,1,452.48496,455.48496,2.497297,12.291892,eurwoo,Eurasian Woodcock,whistle,33632,3.0
8159,43286_6_2020_06_22_FVA031,20200622_193950.WAV,Spectrogram 1,1,309.471035,312.471035,3.497976,9.651822,eurwoo,Eurasian Woodcock,woodcock,33632,3.0
8157,43286_6_2020_06_22_FVA031,20200622_193950.WAV,Spectrogram 1,1,307.503055,310.503055,3.88664,9.813765,eurwoo,Eurasian Woodcock,woodcock,33632,3.0
8162,43286_6_2020_06_22_FVA031,20200622_195954.WAV,Spectrogram 1,1,89.611645,92.611645,2.746781,10.678112,eurwoo,Eurasian Woodcock,whistle,33634,3.0
6907,43286_6_2020_06_22_FVA031,20200622_200956.WAV,Spectrogram 1,1,518.17,521.17,4.220658,9.994753,eurwoo,Eurasian Woodcock,whistle,33635,3.0
8243,44395_3_2020_06_26_FVA031,20200626_193000.WAV,Spectrogram 1,1,118.74021,121.74021,4.792271,9.15942,eurwoo,Eurasian Woodcock,whistle,33646,3.0
8244,44395_3_2020_06_26_FVA031,20200626_193000.WAV,Spectrogram 1,1,594.73845,597.73845,3.594203,10.009662,eurwoo,Eurasian Woodcock,whistle,33646,3.0
8242,44395_3_2020_06_26_FVA031,20200626_193000.WAV,Spectrogram 1,1,126.165595,129.165595,0.772947,10.280193,eurwoo,Eurasian Woodcock,whistle,33646,3.0
8241,44395_3_2020_06_26_FVA031,20200626_193000.WAV,Spectrogram 1,1,122.29517,125.29517,3.207729,13.140097,eurwoo,Eurasian Woodcock,whistle,33646,3.0
6912,44395_3_2020_06_26_FVA031,20200626_194002.WAV,Spectrogram 1,1,77.7791,80.7791,4.578265,6.987879,eurwoo,Eurasian Woodcock,whistle,33647,3.0
8246,44395_3_2020_06_26_FVA031,20200626_202010.WAV,Spectrogram 1,1,110.234795,113.234795,3.169082,8.077295,eurwoo,Eurasian Woodcock,whistle,33651,3.0
8245,44395_3_2020_06_26_FVA031,20200626_202010.WAV,Spectrogram 1,1,106.487685,109.487685,4.251208,12.36715,eurwoo,Eurasian Woodcock,whistle,33651,3.0
8247,44395_3_2020_06_29_FVA031,20200629_193921.WAV,Spectrogram 1,1,222.61436,225.61436,2.312727,10.821818,eurwoo,Eurasian Woodcock,whistle,33655,3.0
6913,44395_3_2020_06_29_FVA031,20200629_194923.WAV,Spectrogram 1,1,129.8895,132.8895,4.220658,12.456803,eurwoo,Eurasian Woodcock,whistle,33656,3.0
6915,44395_3_2020_06_29_FVA031,20200629_195925.WAV,Spectrogram 1,1,158.5927,161.5927,6.330987,12.222322,eurwoo,Eurasian Woodcock,whistle,33657,3.0
6914,44395_3_2020_06_29_FVA031,20200629_195925.WAV,Spectrogram 1,1,106.8594,109.8594,4.337899,12.720595,eurwoo,Eurasian Woodcock,whistle,33657,3.0
6916,44395_3_2020_06_29_FVA031,20200629_201929.WAV,Spectrogram 1,1,30.3701,33.3701,4.074107,9.37924,eurwoo,Eurasian Woodcock,whistle,33659,3.0
7533,23718_1_2021_05_08_FVA080,20210509_190010.WAV,Spectrogram 1,1,463.964835,466.964835,2.6935,10.8543,eurwoo,Eurasian Woodcock,whistle,33675,3.0
7532,23718_1_2021_05_08_FVA080,20210509_190010.WAV,Spectrogram 1,1,461.188965,464.188965,2.9347,10.7739,eurwoo,Eurasian Woodcock,whistle,33675,3.0
7530,23718_1_2021_05_08_FVA080,20210509_190010.WAV,Spectrogram 1,1,456.33259,459.33259,4.5829,8.9648,eurwoo,Eurasian Woodcock,whistle,33675,3.0
7531,23718_1_2021_05_08_FVA080,20210509_190010.WAV,Spectrogram 1,1,458.80153,461.80153,3.5377,11.1357,eurwoo,Eurasian Woodcock,whistle,33675,3.0
7534,23718_1_2021_05_08_FVA080,20210509_191015.WAV,Spectrogram 1,1,406.923095,409.923095,4.6633,10.8543,eurwoo,Eurasian Woodcock,whistle,33676,3.0
7535,23718_1_2021_05_08_FVA080,20210509_191015.WAV,Spectrogram 1,1,404.559665,407.559665,5.7889,8.402,eurwoo,Eurasian Woodcock,whistle,33676,3.0
7538,23718_1_2021_05_08_FVA080,20210509_191015.WAV,Spectrogram 1,1,414.339015,417.339015,2.3317,9.9698,eurwoo,Eurasian Woodcock,whistle,33676,3.0
7537,23718_1_2021_05_08_FVA080,20210509_191015.WAV,Spectrogram 1,1,411.921705,414.921705,2.9749,11.8995,eurwoo,Eurasian Woodcock,whistle,33676,3.0
7536,23718_1_2021_05_08_FVA080,20210509_191015.WAV,Spectrogram 1,1,409.31122,412.31122,3.2563,12.4623,eurwoo,Eurasian Woodcock,whistle,33676,3.0
7553,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,454.587225,457.587225,3.3769,21.7085,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7557,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,456.703595,459.703595,0.3618,1.6884,eurwoo,Eurasian Woodcock,croak,33677,3.0
7556,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,454.03279,457.03279,0.4422,2.0905,eurwoo,Eurasian Woodcock,croak,33677,3.0
7539,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,0.70332305,3.70332305,3.6181,15.8794,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7540,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,4.19711175,7.19711175,4.2211,10.4121,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7541,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,7.7359315,10.7359315,4.3417,9.1658,eurwoo,Eurasian Woodcock,whistle,33677,2.999999999999999
7542,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,11.83909925,14.83909925,3.9397,8.9648,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7543,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,49.033401,52.033401,3.4171,11.8191,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7544,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,51.909955,54.909955,2.7739,11.8191,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7545,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,208.46381,211.46381,4.1005,8.0,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7546,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,210.583365,213.583365,4.0201,10.1709,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7547,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,212.749515,215.749515,3.7789,8.8442,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7548,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,319.714325,322.714325,3.9397,8.804,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7549,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,322.136705,325.136705,3.2161,10.8945,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7550,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,324.582335,327.582335,2.2915,9.7688,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7551,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,449.917205,452.917205,3.0151,9.2462,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7552,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,452.23475,455.23475,2.7739,11.2965,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7554,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,457.18428,460.18428,2.5729,11.0955,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7555,23718_1_2021_05_08_FVA080,20210509_192020.WAV,Spectrogram 1,1,460.0026,463.0026,3.4975,7.2764,eurwoo,Eurasian Woodcock,whistle,33677,3.0
7559,23718_1_2021_05_08_FVA080,20210509_193025.WAV,Spectrogram 1,1,390.41158,393.41158,4.4623,9.608,eurwoo,Eurasian Woodcock,whistle,33678,3.0
7558,23718_1_2021_05_08_FVA080,20210509_193025.WAV,Spectrogram 1,1,387.6611,390.6611,3.7387,10.7337,eurwoo,Eurasian Woodcock,whistle,33678,3.0
7563,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,194.44738,197.44738,0.402,1.9698,eurwoo,Eurasian Woodcock,croak,33679,3.0
7561,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,190.32471,193.32471,4.0201,9.608,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7562,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,192.642255,195.642255,3.4573,10.8141,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7564,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,195.087905,198.087905,3.1357,15.5578,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7566,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,197.545205,200.545205,3.0553,16.1608,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7568,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,202.96058,205.96058,3.0553,8.8442,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7567,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,200.235425,203.235425,2.9749,11.1357,eurwoo,Eurasian Woodcock,whistle,33679,3.0
7565,23718_1_2021_05_08_FVA080,20210509_194030.WAV,Spectrogram 1,1,197.149245,200.149245,0.1206,1.8492,eurwoo,Eurasian Woodcock,croak,33679,3.0
7577,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,590.500315,593.500315,0.3821,1.7366,eurwoo,Eurasian Woodcock,croak,34099,3.0
7578,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,588.2526,591.2526,2.2576,16.9493,eurwoo,Eurasian Woodcock,whistle,34099,3.0
7579,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,590.95455,593.95455,3.5427,17.0188,eurwoo,Eurasian Woodcock,whistle,34099,3.0
7574,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,193.15955,196.15955,0.4168,1.7366,eurwoo,Eurasian Woodcock,croak,34099,3.0
7576,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,587.36755,590.36755,0.2779,1.7713,eurwoo,Eurasian Woodcock,croak,34099,3.0
7575,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,387.25975,390.25975,2.3271,8.8567,eurwoo,Eurasian Woodcock,whistle,34099,3.0
7573,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,384.464715,387.464715,2.848,13.3719,eurwoo,Eurasian Woodcock,whistle,34099,3.0
7572,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,194.091235,197.091235,2.5355,15.3864,eurwoo,Eurasian Woodcock,whistle,34099,3.0
7571,23718_1_2021_05_08_FVA080,20210613_194030.WAV,Spectrogram 1,1,150.58468,153.58468,3.9247,12.2258,eurwoo,Eurasian Woodcock,whistle,34099,3.0
